timestamp,ask,bid,volume,datetime
1812476316.274,1.17355,10720.64102,1063675494,2027-06-08 17:38:36.273999929+00:00
2259152915.057,1.17355,10766.77837,1077055324,2041-08-03 14:28:35.057000160+00:00
3788161272.434,1.17356,10766.77837,1063675494,2090-01-15 11:01:12.434000015+00:00
