timestamp,ask,bid,volume,datetime
970662725.068,1.16171,10831.79008,1063675494,2000-10-04 12:32:05.067999959+00:00
1198295991.757,1.1617,10830.7415,1039516303,2007-12-22 03:59:51.756999969+00:00
1653562525.133,1.16169,10636.75494,1063675494,2022-05-26 10:55:25.132999897+00:00
