timestamp,ask,bid,volume,datetime
962072791.273,1.16963,10682.89229,1063675494,2000-06-27 02:26:31.273000002+00:00
2306397554.919,1.16961,10716.44672,1068289229,2043-02-01 09:59:14.919000149+00:00
2770254022.886,1.16959,10868.49024,1055286886,2057-10-14 03:00:22.886000156+00:00
3225520556.262,1.16958,10910.43328,1072819077,2072-03-18 09:55:56.262000084+00:00
3680787089.637,1.16958,10716.44672,1075167887,2086-08-21 16:51:29.637000084+00:00
