timestamp,ask,bid,volume,datetime
1133871483.007,1.16858,10720.64102,1063675494,2005-12-06 12:18:03.006999969+00:00
1803886381.182,1.16857,10636.75494,1071812444,2027-03-01 07:33:01.181999922+00:00
2276332783.741,1.16857,10636.75494,1063172178,2042-02-18 10:39:43.741000175+00:00
2516850952.317,1.16853,10636.75494,1080452710,2049-10-03 05:15:52.316999912+00:00
3143916177.533,1.16854,10636.75494,1072064102,2069-08-16 22:02:57.532999992+00:00
