timestamp,ask,bid,volume,datetime
2319282457.392,1.17548,10636.75494,1063675494,2043-06-30 13:07:37.392000198+00:00
2555505658.675,1.1755,10636.75494,1072064102,2050-12-24 14:40:58.675000191+00:00
3229815524.145,1.17551,10651.85444,1063675494,2072-05-07 02:58:44.144999981+00:00
3672197155.634,1.17549,10636.75494,1063675494,2086-05-14 06:45:55.633999825+00:00
