timestamp,ask,bid,volume,datetime
1159641287.145,1.17221,10831.79008,1063675494,2006-09-30 18:34:47.144999981+00:00
1632087689.707,1.17221,10395.16303,1072064102,2021-09-19 21:41:29.707000017+00:00
2078764288.49,1.1722,10395.16303,1063675494,2035-11-15 18:31:28.490000010+00:00
2529735854.571,1.1722,10395.16303,1068289229,2050-03-01 08:24:14.571000099+00:00
2976412453.355,1.17221,10395.16303,1063675494,2064-04-26 05:14:13.355000019+00:00
3427384019.434,1.17221,10395.16303,1068289229,2078-08-10 19:06:59.434000015+00:00
