timestamp,ask,bid,volume,datetime
1816771283.095,1.16885,10720.64102,1063675494,2027-07-28 10:41:23.095000029+00:00
3569117939.864,1.16886,10720.64102,1063675494,2083-02-06 05:38:59.863999844+00:00
4024384473.242,1.16887,10636.75494,1063675494,2097-07-11 12:34:33.242000103+00:00
