timestamp,ask,bid,volume,datetime
1232655730.372,1.16415,10785.65274,1064514355,2009-01-22 20:22:10.371999979+00:00
2113124026.053,1.16415,10878.976,1075000115,2036-12-17 10:53:46.052999973+00:00
2345052260.034,1.16414,10720.64102,1064514355,2044-04-23 19:24:20.033999920+00:00
2791728858.816,1.16412,10636.75494,1097282355,2058-06-19 16:14:18.815999985+00:00
3246995392.185,1.16406,10636.75494,1089785037,2072-11-21 23:09:52.184999943+00:00
3697966958.264,1.16406,10636.75494,1082340147,2087-03-08 13:02:38.263999939+00:00
