timestamp,ask,bid,volume,datetime
1069446974.043,1.17335,10636.75494,1063675494,2003-11-21 20:36:14.042999983+00:00
1954210237.018,1.17335,10636.75494,1076677837,2031-12-05 04:10:37.017999887+00:00
2405181803.099,1.17335,10636.75494,1039516303,2046-03-20 18:03:23.098999977+00:00
3732326697.563,1.17336,10720.64102,1039516303,2088-04-09 05:24:57.563000202+00:00
