timestamp,ask,bid,volume,datetime
1232655731.32,1.17362,10636.75494,1063675494,2009-01-22 20:22:11.319999933+00:00
1898375662.201,1.17362,10720.64102,1063675494,2030-02-26 22:34:22.200999975+00:00
2345052260.984,1.17364,10552.86886,1068289229,2044-04-23 19:24:20.984000206+00:00
2589865396.858,1.17365,10682.89229,1068289229,2052-01-26 07:03:16.857999802+00:00
