timestamp,ask,bid,volume,datetime
1022202332.781,1.16325,10636.75494,1063675494,2002-05-24 01:05:32.781000018+00:00
1473173898.87,1.16334,10552.86886,1063675494,2016-09-06 14:58:18.869999886+00:00
1696512198.262,1.16329,10552.86886,1063675494,2023-10-05 13:23:18.262000084+00:00
2357937161.872,1.16336,10636.75494,1063675494,2044-09-19 22:32:41.872000217+00:00
3234110490.257,1.16329,10636.75494,1063675494,2072-06-25 20:01:30.256999969+00:00
